2.037283574618132045e-02,6.750310980322377780e-03,3.971821483451204449e-02,-5.596247413818926375e-02,-9.234259299230966264e-03,-1.056685845860237324e-02,8.922230335007032276e-03
-1.322709476767023034e-03,1.792768771208911802e-02,4.167655918347810268e-02,-4.016708729399029454e-02,-1.027675319378599898e-02,-1.096165089321239454e-02,3.123953962188492136e-03
-4.747241559638671476e-03,1.458067888535066921e-02,3.385348564258783277e-02,-2.325911704483130116e-02,-5.023287654252354094e-03,-2.576576072604506995e-02,1.036124245682881057e-02
1.258070203172779187e-03,1.668952198503157250e-02,3.014078689389149482e-02,-3.156536200906376322e-02,-4.830837991728603579e-04,-3.458994310618063867e-02,1.855000983232139161e-02
-7.565784573159521458e-03,8.820488250718487230e-03,2.547381579156760001e-02,-2.648308207974244856e-03,-3.901776841486933548e-03,-3.597483636747181301e-02,1.579640194780649112e-02
3.564677826021241461e-03,4.050973396659376708e-04,1.595730141027616733e-02,-2.417164399842726061e-03,-2.310492943020352706e-03,-2.647808069226573538e-02,1.127866145916536431e-02
4.996141502163791402e-03,-7.197869418168532755e-03,1.403746675019830643e-02,4.145923778858151727e-03,-2.477576690290562121e-03,-2.060473053813641209e-02,7.100644615375189747e-03
1.624188124861102034e-02,-5.252620242880002947e-03,-7.965248749090813110e-03,1.989150576056911493e-02,-8.402011501340794428e-03,-1.366492339072977735e-02,-8.485831251387863537e-04
1.122122571711105764e-02,-4.060087390519872066e-03,-1.360259868129443279e-02,2.759324971948495450e-02,-1.448225661352381226e-02,-3.936602574888752037e-03,-2.732930176369166402e-03
4.928658897255555268e-03,-5.846873056632025285e-03,6.175217829992510690e-03,7.155747885083882549e-03,-1.102449076652334964e-02,-8.435764236067346119e-04,-5.446843655698126261e-04
-6.894222828084818795e-03,-5.889477856050415183e-03,9.651737033259397483e-03,1.257387353888337472e-02,-1.166721851476661478e-02,3.013104001603197999e-03,-7.877953748440989995e-04
-2.015549383955148738e-02,-4.093181019336744435e-03,9.464093430020921460e-03,3.509215032946428475e-02,-1.590265690206430285e-02,-1.035259076106453263e-02,5.947678762531894044e-03
-5.386549211517982841e-03,-4.265757729206610255e-03,2.397536101782684302e-03,1.329757008920113767e-02,-9.074146041538652674e-03,-5.113703242117971330e-03,8.145050033397382983e-03
4.749556601705793094e-03,-4.707319947416130530e-03,-1.058270845167540337e-02,3.007712062927184529e-02,-2.047703728808290824e-02,-3.783516356609310013e-03,4.723904812806122878e-03
1.479077050572308490e-02,-2.411381631585021029e-03,-1.354191260851207723e-02,2.030465117398034397e-02,-1.985075381903213601e-02,-1.385442775312080129e-03,2.094069154737809857e-03
2.258387577928400169e-02,-6.839810923298363316e-04,-8.830165275781893044e-03,1.011653558153850253e-02,-1.496165377365625722e-02,-1.695162259669902652e-02,8.727011377644557782e-03
2.931440856954504320e-03,-3.618133253985459990e-04,1.985105544418201522e-03,2.537646017413535890e-02,-1.399079792013266377e-02,-2.672089722447982749e-02,1.078050189450295224e-02
6.712251695148381591e-04,6.343893825217204220e-04,3.478963618029935669e-03,1.879211636326597393e-02,-1.103429183467394270e-02,-2.543759145528347657e-02,1.289518875662502839e-02
4.639122288051418519e-03,3.154245767219780727e-03,3.960723347079812134e-03,1.769598498239243617e-02,-5.945001464662921092e-03,-2.975259165498290309e-02,6.247516734902362756e-03
4.768112512065524229e-03,5.077980104021093989e-03,4.623513563677141523e-03,1.011255362858122682e-02,-1.540511684306803113e-03,-2.114828980618108437e-02,-1.893358317857111442e-03
7.460311068081133465e-03,4.308963746094066592e-03,2.460476110123280789e-03,-4.616025044536747717e-03,2.506118388680903756e-03,-1.430200917394738522e-02,2.182164905504734888e-03
9.389167729752695467e-04,9.896912090168316287e-04,-1.267985580409990046e-04,1.623783986895396087e-03,8.332356541787219219e-04,-5.830616055576348482e-03,1.571786990551122393e-03
